ID Usuario,Edad,Genero,Fecha,Localidad,Plataforma,Dispositivo,Sistema Operativo,Conexion Exitosa
1309634,58,F,2024-09-21,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
9035799,31,M,2024-06-16,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
2394925,60,M,2024-04-04,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
5968563,24,F,2024-04-29,"Paraná, Entre Ríos",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
4937636,53,M,2024-03-24,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,0
8124472,35,F,2024-04-11,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
9045337,45,F,2024-09-24,"Neuquén, Neuquén",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
3183171,27,M,2024-08-10,"Neuquén, Neuquén",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2560750,62,M,2024-09-02,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
3056780,48,M,2024-05-26,"Neuquén, Neuquén",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
3401625,54,F,2024-05-31,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
3183171,51,M,2024-07-08,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
5735746,52,F,2024-01-27,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
9216533,32,M,2024-08-15,"Trelew, Chubut",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
5735746,57,F,2024-01-15,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
2911480,60,M,2024-11-08,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,0
9218466,57,M,2024-07-13,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
9170310,31,M,2024-03-30,"Córdoba, Córdoba",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,0
2171573,39,M,2024-08-27,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
1740044,51,F,2024-12-21,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
2866505,20,M,2024-05-15,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2191380,23,M,2024-08-01,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,0
1206549,41,F,2024-04-25,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
2191380,44,F,2024-03-14,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2820277,18,M,2024-07-19,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2287130,59,M,2024-08-03,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
6428620,47,F,2024-08-09,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
6210556,24,F,2024-01-01,"San Juan, San Juan",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
9275795,32,M,2024-06-20,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4463449,25,F,2024-01-31,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
7632662,60,F,2024-09-30,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,0
4003265,49,M,2024-10-22,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
1176459,44,F,2024-07-31,"Paraná, Entre Ríos",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
2746451,27,F,2024-08-06,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
8428618,50,M,2024-06-17,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,0
8748630,30,M,2024-03-21,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
4463449,25,F,2024-12-25,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
8815115,46,M,2024-02-05,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
2877627,32,F,2024-01-25,"Rosario, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
7632662,38,F,2024-06-13,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
5505522,58,M,2024-04-24,"Córdoba, Córdoba",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
7740370,22,F,2024-02-09,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
1470814,52,M,2024-02-05,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
9897389,62,F,2024-02-02,"Rosario, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
7795963,35,M,2024-08-12,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
3814313,45,F,2024-07-25,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
1309634,35,F,2024-03-26,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2171573,25,F,2024-04-27,"Neuquén, Neuquén",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2227313,55,F,2024-01-16,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
6104099,40,M,2024-01-13,"San Juan, San Juan",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9993562,33,M,2024-09-11,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
7111765,52,M,2024-05-24,"Rosario, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
6994226,34,F,2024-02-15,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,0
5787954,32,M,2024-06-25,"San Juan, San Juan",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
8763861,58,M,2024-02-21,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
9566956,26,F,2024-07-19,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,0
5939327,26,F,2024-02-29,"San Juan, San Juan",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
6389759,42,M,2024-10-09,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
5505522,43,F,2024-12-11,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
1206549,34,F,2024-04-15,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
8852882,19,M,2024-10-12,"Paraná, Entre Ríos",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
7630086,53,F,2024-05-06,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,0
5735746,23,M,2024-06-28,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
6994226,28,F,2024-07-24,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
8741621,26,F,2024-09-12,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
4256983,62,F,2024-01-18,"Córdoba, Córdoba",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
3631212,46,M,2024-05-10,"Mendoza, Mendoza",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
7795963,21,F,2024-08-25,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8300874,57,F,2024-11-03,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
6135101,27,F,2024-06-27,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2681268,50,M,2024-01-08,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
3491320,62,M,2024-02-10,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
2191380,34,M,2024-02-24,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
6130519,47,M,2024-12-27,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 3.0,1
1309634,28,M,2024-04-10,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
8363148,61,F,2024-09-11,"Rosario, Santa Fe",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
9897389,28,F,2024-01-27,"Rosario, Santa Fe",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
4251331,60,F,2024-04-15,"Neuquén, Neuquén",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
6352259,46,M,2024-11-09,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,1
5278116,18,M,2024-11-19,"Trelew, Chubut",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
9216533,40,M,2024-02-24,"Trelew, Chubut",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
1792088,48,M,2024-08-31,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
8763861,18,M,2024-03-07,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
7740370,32,M,2024-09-25,"San Juan, San Juan",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
8820803,62,F,2024-08-05,"Trelew, Chubut",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
6389759,63,F,2024-04-22,"Córdoba, Córdoba",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
8428618,29,M,2024-08-09,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
9993562,29,M,2024-01-16,"Mendoza, Mendoza",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
1538678,56,F,2024-03-14,"Paraná, Entre Ríos",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
3599707,23,M,2024-08-11,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
2789743,31,F,2024-06-13,"Córdoba, Córdoba",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2394925,49,M,2024-02-16,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
5120005,55,M,2024-12-11,"Rosario, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
7630086,50,M,2024-08-07,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
6405278,33,M,2024-02-11,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,0
7187876,39,M,2024-10-29,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
1587518,40,M,2024-05-07,"San Juan, San Juan",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
8815115,23,M,2024-06-21,"Rosario, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
5161485,41,F,2024-02-03,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
8815115,50,M,2024-11-17,"Rosario, Santa Fe",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
5505522,23,M,2024-09-30,"Córdoba, Córdoba",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,0
2789743,51,F,2024-01-12,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6626001,52,F,2024-11-16,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
7795963,20,F,2024-09-19,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
5501355,22,F,2024-02-04,"Rosario, Santa Fe",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
8428618,46,F,2024-06-29,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
7882964,55,M,2024-10-16,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
7350684,30,M,2024-10-25,"San Juan, San Juan",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2877627,19,M,2024-03-03,"Rosario, Santa Fe",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
5830567,31,M,2024-10-11,"San Juan, San Juan",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
5496571,41,M,2024-02-07,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8815115,48,F,2024-05-04,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
7309460,39,M,2024-05-13,"Rosario, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
8820803,56,M,2024-02-04,"Trelew, Chubut",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
4629907,45,F,2024-07-09,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,1
8692738,44,F,2024-02-16,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
4232063,42,F,2024-04-14,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
3631212,18,F,2024-02-10,"Mendoza, Mendoza",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
1470814,34,M,2024-03-13,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,0
6352259,44,M,2024-11-19,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
9275795,59,F,2024-02-23,"Neuquén, Neuquén",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
8934439,48,M,2024-10-19,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
2820277,65,F,2024-10-29,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
1862791,54,M,2024-08-17,"Neuquén, Neuquén",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
8692738,33,F,2024-05-23,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5421239,59,M,2024-05-02,"Trelew, Chubut",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
7629246,61,M,2024-04-06,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,0
9648346,63,M,2024-09-28,"Paraná, Entre Ríos",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
7795963,49,F,2024-02-03,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
4857267,54,F,2024-12-20,"Paraná, Entre Ríos",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,1
2075806,37,F,2024-10-29,"Trelew, Chubut",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
2877627,35,M,2024-04-01,"Rosario, Santa Fe",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
1538678,62,F,2024-06-27,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
7468317,32,M,2024-01-08,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8247202,36,M,2024-05-07,"Neuquén, Neuquén",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
1271461,57,M,2024-10-04,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6637472,49,F,2024-01-07,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4232063,28,F,2024-05-06,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
7412617,57,M,2024-12-07,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
7412617,26,M,2024-05-14,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8098617,51,M,2024-01-16,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
7229437,53,M,2024-09-09,"Córdoba, Córdoba",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3369342,38,M,2024-01-08,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
1452496,61,M,2024-05-08,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
2866505,34,M,2024-01-14,"Trelew, Chubut",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4854914,54,F,2024-01-26,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
9825410,32,M,2024-12-29,"Neuquén, Neuquén",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
9078371,29,F,2024-05-26,"San Juan, San Juan",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8300874,60,M,2024-04-24,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
1309634,43,M,2024-06-27,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,0
5968563,33,F,2024-06-05,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
5501355,33,M,2024-05-27,"Rosario, Santa Fe",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2488575,47,M,2024-10-31,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
6730601,57,M,2024-11-25,"Trelew, Chubut",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
9216533,53,F,2024-04-07,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
7309460,44,M,2024-01-03,"Rosario, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
7882964,65,M,2024-08-09,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
7882964,29,F,2024-07-08,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
9648346,26,F,2024-07-24,"Paraná, Entre Ríos",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
9988300,19,F,2024-11-09,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6730601,64,M,2024-08-17,"Trelew, Chubut",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
7795963,32,F,2024-04-27,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
3183171,58,F,2024-10-27,"Neuquén, Neuquén",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
5923969,62,F,2024-01-16,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
3183171,39,M,2024-08-01,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
8247202,46,M,2024-04-21,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
7629246,25,F,2024-09-01,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
1206549,25,M,2024-08-09,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
6135101,55,M,2024-08-28,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
4938846,50,M,2024-03-05,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
2820277,55,F,2024-10-12,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
3275861,62,F,2024-10-09,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
4423409,52,F,2024-08-24,"San Juan, San Juan",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
1057592,41,F,2024-03-28,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4530206,32,M,2024-03-20,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
5259498,19,F,2024-09-13,"Neuquén, Neuquén",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
1163202,46,M,2024-11-09,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
4503104,33,M,2024-01-05,"Neuquén, Neuquén",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
3800813,38,F,2024-12-25,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
9065140,32,F,2024-10-31,"Neuquén, Neuquén",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
7740370,56,F,2024-02-19,"San Juan, San Juan",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
2681268,56,M,2024-10-27,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
6060214,30,M,2024-11-14,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5968563,55,F,2024-07-20,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
2746451,44,M,2024-10-12,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
3631212,40,M,2024-02-01,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
2111133,31,M,2024-10-09,"Neuquén, Neuquén",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2866505,35,F,2024-06-12,"Trelew, Chubut",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
8098617,38,F,2024-04-09,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
3401625,54,M,2024-03-18,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
9045337,62,F,2024-02-12,"Neuquén, Neuquén",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
1309634,48,F,2024-09-04,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
1841202,58,F,2024-04-23,"Córdoba, Córdoba",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,1
4423409,59,F,2024-06-01,"San Juan, San Juan",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
6011125,60,F,2024-01-12,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
6658281,22,M,2024-10-27,"Paraná, Entre Ríos",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
2227313,53,F,2024-05-11,"San Juan, San Juan",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4985885,27,F,2024-03-06,"Trelew, Chubut",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
7111765,65,M,2024-12-27,"Rosario, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5278116,29,M,2024-01-18,"Trelew, Chubut",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
2479863,25,F,2024-08-22,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
2111133,59,F,2024-02-22,"Neuquén, Neuquén",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
2438964,31,F,2024-07-31,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,0
3427195,48,M,2024-09-09,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4251331,64,F,2024-05-10,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
8741621,44,F,2024-11-14,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
9275795,48,F,2024-02-07,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
8329702,43,M,2024-08-05,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
7229437,18,M,2024-02-13,"Córdoba, Córdoba",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
8646483,53,M,2024-11-15,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
9035799,39,F,2024-06-16,"Córdoba, Córdoba",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2287130,47,F,2024-03-11,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
2866505,30,F,2024-10-06,"Trelew, Chubut",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
2877627,59,M,2024-07-26,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
8363148,62,F,2024-08-11,"Rosario, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5120005,61,F,2024-12-20,"Rosario, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
2287130,36,M,2024-02-15,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,0
1022608,47,F,2024-10-26,"Paraná, Entre Ríos",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
5045194,23,M,2024-07-15,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
9218466,57,M,2024-11-22,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
